year,type_activity,age_group,value,unit,source
2562,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,25 - 29 ปี,2669,พันคน,สำนักงานสถิติแห่งชาติ
2562,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,30 - 34 ปี,2327,พันคน,สำนักงานสถิติแห่งชาติ
2562,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,35 - 39 ปี,2267,พันคน,สำนักงานสถิติแห่งชาติ
2562,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,40 - 49 ปี,3791,พันคน,สำนักงานสถิติแห่งชาติ
2562,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,50 - 59 ปี,2166,พันคน,สำนักงานสถิติแห่งชาติ
2562,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,60 ปีขึ้นไป,754,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,รวม,24619,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,6 - 9 ปี,557,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,10 - 14 ปี,1612,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,15 - 19 ปี,2743,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,20 - 24 ปี,2893,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,25 - 29 ปี,2860,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,30 - 34 ปี,2554,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,35 - 39 ปี,2500,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,40 - 49 ปี,4607,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,50 - 59 ปี,3012,พันคน,สำนักงานสถิติแห่งชาติ
2563,อัพโหลดเนื้อหาที่สร้างขึ้นเองบนเว็บไซต์เพื่อการแบ่งปัน (share) เช่น รูปภาพ/ภาพถ่าย วิดีโอ เพลง ซอฟต์แวร์ ฯลฯ,60 ปีขึ้นไป,1282,พันคน,สำนักงานสถิติแห่งชาติ
2562,ดาวน์โหลดหรือสตรีมมิ่ง รูปภาพ/หนัง/วิดีโอ/เพลง/เกมส์ เล่นเกมส์ ดูหนัง,รวม,29818,พันคน,สำนักงานสถิติแห่งชาติ
2562,ดาวน์โหลดหรือสตรีมมิ่ง รูปภาพ/หนัง/วิดีโอ/เพลง/เกมส์ เล่นเกมส์ ดูหนัง,6 - 9 ปี,1326,พันคน,สำนักงานสถิติแห่งชาติ
2562,ดาวน์โหลดหรือสตรีมมิ่ง รูปภาพ/หนัง/วิดีโอ/เพลง/เกมส์ เล่นเกมส์ ดูหนัง,10 - 14 ปี,2722,พันคน,สำนักงานสถิติแห่งชาติ
